model,display_model,item_id,candidate_hash,context,target_question,reference,candidate,score_gpt4o,score_gemini_2_5_pro,score_qwen3_omni,q_ensemble,q_no_family
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0037,58df650e62f7f42a3e24f4a547a7e0a8263e7df811a1ea170ddbfc422fd555af,You're right. We'll do it. I'm going to talk to daddy about it right now. But dad was so exhausted when he came home from work. Why don't you talk to him about it tomorrow?,What should the woman say?,You are a very smart young. I think I'll wait until tomorrow.,"Well, I just...",25,50,25,33.333333333333336,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0048,6bcbc679a78b0ed05f46eebef2bb961b43b189686dc44096ad6036ceaee30a43,"Oh hello there. Are you ready for lunch with your grandpa? Oh hi, grandpa, it's, of course I am, but my mind isn't.",What should the man say?,"What's the matter, Susan?",Hello.,25,0,25,16.666666666666668,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0050,a19be7b07f1c19388c5927432d444a43a2f7bbda2e2b9dcf5eca389c3f4107d4,"I think that you're very successful and that you have a fantastic reputation in the toy industry, I think you could talk to Mr. Marra.And I think he could help you find a real good job in Los Angeles. He was very helpful to me. Remember?",What should the woman say?,I suppose I could call him.,"Well, you're the only one who can help.",25,0,25,16.666666666666668,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0051,bab0691984fb31e6b0122f17864f37a8a58969670f4f3c3fb019449d01aef813,And what about Michelle? What do you think? I think Michelle is better off staying where she is. What does she think? I don't know for sure.,What should the man say?,"Well, you should have to ask her.",I don't know.,50,50,25,41.666666666666664,37.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0055,9f6147028db234a515acdee9ff44d6380ba741f281ab736ca1c066d103db4782,And how do you feel about taking the job in Los Angeles? How should I feel. It's the biggest company in the country. Well then you feel good about taking it?,What should the man say?,"Well, I feel fine about it, why should I?",I'm sorry.,0,0,0,0.0,0.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0056,ea86f9b40c930b4dcadd8a5afbdc110ba934dd1849e68f642712f91f5c2eaf2f,"Come and sit down for a minute, Michelle. I'd like to talk to you about something, something important. What's wrong, Susan? Oh there's nothing wrong, Michelle, but your daddy and I are talking about something that I'd like your opinion about. I know. I heard you talking about it the other night when I was trying on my new clothes. It's about moving to Los Angeles.",What should the woman in blue say?,"You're right, How do you feel about it?","I'm sorry, did I say that?",25,0,0,8.333333333333334,12.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0064,2ca6615af5dc6fae8ddacbfb0c435dbe27f890c1351004b2eb72e52eb2b73a9d,"Have you discussed going back to work with your boss? Rita Mae called yesterday. Ah, that's what's got you thinking, isn't it? She wants to know when I think I'll be returning to the boutique.",What should the man say?,And you said?,I don't know.,50,50,50,50.0,50.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0090,c405d4638757df176cd3a7ac0351d5b9d092cf29c8e61bac3f1d42a226288289,"Oh, and Robbie. Yes? You probably want a family car so you can drive her home after the party. Could I? If you drive carefully.",What should the man in grey say?,"I will, thanks dad.",Are you sure?,50,100,25,58.333333333333336,37.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0091,f4752381bbd5bdc8297b6aa7464e4baa4073abd34781d769f364578071dc30db,"When is your plane reservation for you flight to Athens? Sunday, why? Would you be able to come over Saturday night? Yes, I should be finished packing by then. My folks are giving me a little graduation party. Terrific! I'll pick you up. That isn't necessary. My dad's letting me borrow the car. Oh well, that would be very nice. About eight o'clock? Eight o'clock is fine.",What should the man say?,"Great, it's a date.",What are you talking about?,0,0,0,0.0,0.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0093,28fdd1d7ab4ffbab80f1616e4cb1f1baae9bd4ddc169d078293a5a931c740742,"She's really a good friend, isn't she? Yeah. You are going to miss her. Am I going to miss her?",What should the woman say?,"That's what I said, you are going to miss her.","Oh, what a shame.",25,25,25,25.0,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0098,7552aff361022e81cf7f6f2fa4c5fe83ead85525c05644bcfc8888e3182a1a59,"I can't believe this is really happening! You've earned it. Years of work went into these pictures. I know, but it's still a dream come true. Well, remember we're not sure what the critics are going to write about your show yet. And you never know what the man from the New York Times is going to say about it. Are you worried?",What should the man with silver hair say?,I always worry.,He is.,50,0,25,25.0,37.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0099,26205de8ea1d61f59f1f834ab6e4ff704a8c865cfd405dddea0f3f99eb28d05f,The reviews of this show are important for the sales of your book. When did we see the reviews soon? One of the critics is coming up this morning for a preview. I hope he's in a good mood.,What should the man with black hair say?,So do I.,What do you mean?,50,0,0,16.666666666666668,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0101,a5758930e78b7f73ed6258882674e08df2173c3c6ca3d0cc7a953056273fdc1e,"How about guests? How many people will you be bringing? Well, my family, I guess. My wife, Marilyn, my father and mother, my brother Robbie, my sister and her husband and their daughter. And my grandfather. Is that too many? No such thing as too many at an opening. I hope they like it. Your family or the public? Everybody, but especially my family, and they've stood by me through all this.",What should the man in the black suit say?,I'm sure they'll like it.,"Yes, it is.",0,25,25,16.666666666666668,12.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0111,bd26c8d312ce9c9b82e6798578e149159ebf6f87b4c7e69e43874d95b3aa78da,"A cigarette? No, thanks. A lollipop. A lollipop? How old are you? Excuse me? I'm sorry. It's okay, I'm 25 years old. You're 25?",What should the man say?,Yes.,"Well, I'm a little short. Can you spot me a twenty?",0,0,0,0.0,0.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0113,b685e0ce823fc8951e30901bc8316c8ad0774f8b29357fbd2a02b0954e8200d4,Who is it? It's Jake. Jake. Jake Seltzer from the station. Jake. These are for you. Oh flowers.,What should the woman say?,"They're beautiful Jake, thank you very much.",Thank you.,50,75,100,75.0,75.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0117,1eb7b326a94d14f27a83cf33e280a31d3e9af823a56293c208d0c21ce2bc1573,"Would you like to open your present? I'd love to. I have a present for you, too... under the Christmas tree. Well, you open your gifts first. All right. Merry Christmas and a Happy New Year. Your friend, Alex. He made the statue at school. 'Mighty Casey at the Bat'. What a riot! I'll keep it forever. It's so cute. All right,",What should the woman say?,Now you open your present.,Oh my god.,25,25,25,25.0,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0121,57eec8795e84c74b57b2c0e72931e7b5930d1807ca972385e29b357536159424,"Is there a restaurant in this town? There are three restaurants in this town. Where are they? One restaurant is on the corner of Main Street and Park Lane. What kind of restaurant is it? It's a Chinese restaurant. There's also a restaurant on Park Lane behind the bank. Is it a Chinese restaurant, too? No it isn't.",What should the man say?,And what kind of restaurant is it?,How many of those do we have?,25,0,25,16.666666666666668,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0132,47f1f8601c3ca1ddf460a4f1dfa9aff20b315c717846a26f95f0398b79250a96,"Becca, you've swept the floor three times, sit down. I can't, I'm too nervous. The new manager won't be here for another hour. Well, he might be early, I want everything to look perfect. Everything does look perfect, but we don't have any customers.",What should the woman say?,You're right. We need some.,Yeah.,25,50,25,33.333333333333336,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0138,230a377793e20ed906a43bab3bfd0d543fe8fcb0438c532d09fbccf0a498eabe,Perhaps you're the deputy deputy head. Perhaps you're the deputy deputy head. I can see we're going to have to find Mr. Barker at once to resolve this matter.,What should the man say?,"Yes, I was just going to say that.","Yeah, I know.",50,75,25,50.0,37.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0140,3ae0bac72a1f88acda98e47f74d0e4f4e55d433ec3c6f67162c5b6562456ecd5,"Well? What does that mean? Oh, don't be coy with your godmother. Are you two an item yet? Well, he asked me to spend New Year's Eve with him. And I'm going. Good.",What should the old woman say?,So it looks like it's going to be an interesting new year.,"I'm telling you, I'm not crazy.",0,0,0,0.0,0.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0145,ab45c2063b129a3784fbb00cca76b383b88c39a66839084c57ac416f6636e134,"Vincent,your father and I have talked. You and",What should the child say?,I will.,"아빠, 엄마가 아빠한테 할 말 있대요.",0,0,25,8.333333333333334,12.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0158,b5fe35cea39587e0737484bb65b808bf0e1771b6fc5136fc952ec2b687743eb4,"I am exhausted. My new exercise class is so hard. Your new exercise class? Yeah. My new advanced exercise class. Why advanced? My instructor thought that the beginner's class was too easy for me. In the beginner's class, they give you a chance to rest between exercises. So?",What should the woman say?,The advanced class is nonstop.,What is it?,25,0,25,16.666666666666668,25.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0160,4c41c482939457b3de44bda209dca095836a602a464971906778bf61e6526b95,You are not going to be able to move after this and the aerobics class. Are you kidding me? It's going to be a piece of cake. You want to bet?,What should the woman say?,Yeah. What's the bet?,You're unbelievable.,50,75,50,58.333333333333336,50.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0166,a07f80454ef97f0ff50408755981cd4c807c0b9697331aa638aa9771574ae6ac,"Robbie says you can't take him to the game today. I really feel bad about it, but they need me at the hospital today, in the children's ward. l understand. Maybe we can spend some time together next weekend.",What should the elderly person say?,Definitely. We should.,What are you eating?,25,0,0,8.333333333333334,12.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0174,1fbb28019db39d42c47eac4239f22cdcb959d52d5e1cc520f23afeb9f5c60a2a,"I need your special talent for handling special matters. Like what special matters? Well, I have a scheduling problem. Yes? I have three tonsillectomies set for Friday with Dr.Earl. Yes? I need to fit a fourth operation into his schedule. And... I know you can do it. Well, I'll try to arrange the scheduled, Dr.Stewart. But it's not going to be easy.",What should the man say?,I know you'll be able to take care.,What's the matter?,25,0,0,8.333333333333334,12.5
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0176,c1bf210b220b874352630bbb8b82a574b2f64a2d96f6a0a974ac1a68fde5ba33,"Well, grandpa wanted me to study engineering like him. Well, I wasn't clear about my future, but I knew engineering was not for me. What did you tell grandpa? The truth. Then you're not upset about my not wanting to go into medicine. I'm not upset at all, I'm just happy that we're able to talk about it.",What should the man in blue say?,"I am too, dad.",I know.,75,25,75,58.333333333333336,75.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0177,88b00c9820bb5345855ce4d9568d1a0482dcbe1132981f9f28a49b8275efac8f,"Now, what else is on the schedule today? Well at one o'clock you have a lunch appointment with Mr. Levine, the client from the toy town stores. Where? At Rossano's. Anything else? At four o'clock you have a meeting with the production staff in the conference room. Make sure everybody is at that meeting.",What should the man say?,Will do.,What do you mean?,0,0,0,0.0,0.0
gemini_3_pro_preview,Gemini 3 Pro Preview,video_0186,35ece07a75cd9413e0f13e6b9167025672441659083fd1e2d712f7b053471722,"What about the house in Mount Kisco? Somebody else will buy it by then. Well, then there'll be other house, Marilyn. Oh Richard has a point. You're just beginning to look. We're no great rush. It's true. This has been a great learning experience for us, Marilyn. Talking to the real estate agent. Looking at the houses. Talking to the loan officer at the bank.",What should the woman in white say?,"It has been a learning experience, that's true.",Yeah.,50,100,100,83.33333333333333,75.0
